Date,SHICNYOND=,SHICNY3MD=,Spread
5/7/2019,1.391,2.922,1.5310000000000001
5/8/2019,1.141,2.91,1.7690000000000001
5/9/2019,1.513,2.903,1.3900000000000001
5/10/2019,1.826,2.895,1.069
5/13/2019,2.156,2.889,0.7329999999999997
5/14/2019,2.4123,2.891,0.4786999999999999
5/15/2019,2.5334,2.893,0.3595999999999999
5/16/2019,2.281,2.896,0.6149999999999998
5/17/2019,2.134,2.9,0.766
5/20/2019,2.5845,2.9,0.3155000000000001
5/21/2019,2.75,2.9,0.1499999999999999
5/22/2019,2.623,2.903,0.2799999999999998
5/23/2019,2.584,2.901,0.3169999999999997
5/24/2019,2.342,2.902,0.56
5/27/2019,2.666,2.904,0.238
5/28/2019,2.76,2.915,0.15500000000000025
5/29/2019,2.491,2.917,0.4259999999999997
5/30/2019,2.067,2.916,0.8489999999999998
5/31/2019,2.194,2.912,0.718
6/3/2019,2.003,2.904,0.9009999999999998
6/4/2019,1.738,2.902,1.1640000000000001
6/5/2019,1.593,2.916,1.323
6/6/2019,1.521,2.924,1.403
6/10/2019,1.848,2.932,1.0839999999999999
6/11/2019,2.053,2.94,0.887
6/12/2019,1.939,2.943,1.004
6/13/2019,1.924,2.944,1.02
6/14/2019,1.723,2.947,1.224
6/17/2019,1.801,2.947,1.1460000000000001
6/18/2019,1.601,2.943,1.342
6/19/2019,1.447,2.929,1.4819999999999998
6/20/2019,1.253,2.911,1.6580000000000001
6/21/2019,1.112,2.895,1.783
6/24/2019,1,2.859,1.859
6/25/2019,1.023,2.809,1.7860000000000003
6/26/2019,0.991,2.758,1.767
6/27/2019,0.9615,2.722,1.7605
6/28/2019,1.3705,2.708,1.3375000000000001
7/1/2019,1.065,2.681,1.616
7/2/2019,0.914,2.657,1.7429999999999999
7/3/2019,0.877,2.641,1.764
7/4/2019,0.844,2.627,1.783
7/5/2019,1.055,2.606,1.551
7/8/2019,1.445,2.603,1.1580000000000001
7/9/2019,1.773,2.601,0.8280000000000001
7/10/2019,1.814,2.6,0.786
7/11/2019,1.998,2.6,0.6020000000000001
7/12/2019,2.235,2.6,0.3650000000000002
7/15/2019,2.6175,2.6,-0.0175
7/16/2019,2.725,2.609,-0.116
7/17/2019,2.711,2.613,-0.098
7/18/2019,2.772,2.623,-0.149
7/19/2019,2.827,2.631,-0.196
7/22/2019,2.6698,2.628,-0.0418
7/23/2019,2.562,2.628,0.066
7/24/2019,2.481,2.625,0.14400000000000013
7/25/2019,2.628,2.625,-0.003
7/26/2019,2.636,2.629,-0.007
7/29/2019,2.629,2.631,0.002
7/30/2019,2.621,2.636,0.015000000000000124
7/31/2019,2.642,2.644,0.002
8/1/2019,2.634,2.646,0.012
8/2/2019,2.634,2.649,0.015000000000000124
8/5/2019,2.544,2.646,0.10199999999999987
8/6/2019,2.261,2.635,0.37399999999999967
8/7/2019,2.22,2.623,0.403
8/8/2019,2.5,2.618,0.11799999999999988
8/9/2019,2.596,2.618,0.021999999999999797
8/12/2019,2.629,2.625,-0.004
8/13/2019,2.667,2.644,-0.023
8/14/2019,2.689,2.656,-0.033
8/15/2019,2.659,2.661,0.002
8/16/2019,2.665,2.666,0.001
8/19/2019,2.666,2.669,0.003
8/20/2019,2.642,2.671,0.028999999999999915
8/21/2019,2.5832,2.674,0.0908
8/22/2019,2.544,2.682,0.1379999999999999
8/23/2019,2.586,2.69,0.10400000000000009
8/26/2019,2.639,2.694,0.055
8/27/2019,2.677,2.7,0.023
8/28/2019,2.609,2.702,0.093
8/29/2019,2.478,2.7002,0.22219999999999995
8/30/2019,2.572,2.701,0.129
9/2/2019,2.55,2.7,0.15000000000000036
9/3/2019,2.513,2.701,0.18800000000000017
9/4/2019,2.445,2.702,0.2570000000000001
9/5/2019,2.536,2.704,0.16800000000000015
9/6/2019,2.597,2.708,0.11100000000000021
9/9/2019,2.607,2.707,0.1
9/10/2019,2.553,2.707,0.15399999999999991
9/11/2019,2.451,2.707,0.2559999999999998
9/12/2019,2.369,2.709,0.33999999999999986
9/16/2019,2.336,2.71,0.3740000000000001
9/17/2019,2.565,2.708,0.14300000000000024
9/18/2019,2.633,2.706,0.073
9/19/2019,2.737,2.709,-0.028
9/20/2019,2.746,2.717,-0.029
9/23/2019,2.759,2.725,-0.034
9/24/2019,2.369,2.729,0.3599999999999999
9/25/2019,2.046,2.729,0.6830000000000003
9/26/2019,1.637,2.732,1.0950000000000002
9/27/2019,1.313,2.726,1.413
9/29/2019,1.249,2.727,1.4779999999999998
9/30/2019,2.635,2.728,0.093
10/8/2019,2.627,2.724,0.097
10/9/2019,2.202,2.72,0.5180000000000002
10/10/2019,2.016,2.718,0.702
10/11/2019,1.911,2.718,0.8069999999999999
10/12/2019,2.215,2.719,0.504
10/14/2019,2.555,2.722,0.16699999999999982
10/15/2019,2.703,2.731,0.028000000000000025
10/16/2019,2.694,2.732,0.038000000000000256
10/17/2019,2.585,2.736,0.15100000000000025
10/18/2019,2.618,2.746,0.1280000000000001
10/21/2019,2.682,2.763,0.081
10/22/2019,2.799,2.793,-0.006
10/23/2019,2.654,2.808,0.15399999999999991
10/24/2019,2.446,2.824,0.37799999999999967
10/25/2019,2.506,2.831,0.3250000000000002
10/28/2019,2.478,2.84,0.36199999999999966
10/29/2019,2.368,2.847,0.4790000000000001
10/30/2019,2.303,2.864,0.5609999999999999
10/31/2019,2.59,2.887,0.29700000000000015
11/1/2019,2.301,2.897,0.5959999999999996
11/4/2019,2.075,2.919,0.8439999999999999
11/5/2019,1.88,2.933,1.053
11/6/2019,1.788,2.948,1.16
11/7/2019,1.915,2.953,1.0379999999999998
11/8/2019,1.902,2.953,1.051
11/11/2019,2.033,2.955,0.9220000000000002
11/12/2019,2.376,2.965,0.589
11/13/2019,2.598,2.981,0.383
11/14/2019,2.666,3,0.3340000000000001
11/15/2019,2.693,3.02,0.32699999999999996
11/18/2019,2.707,3.032,0.3250000000000002
11/19/2019,2.343,3.033,0.69
11/20/2019,1.899,3.032,1.133
11/21/2019,1.849,3.034,1.1849999999999998
11/22/2019,1.948,3.037,1.089
11/25/2019,2.234,3.029,0.7949999999999999
11/26/2019,2.323,3.02,0.6970000000000001
11/27/2019,2.233,3.019,0.786
11/28/2019,2.078,3.016,0.9380000000000002
11/29/2019,2.356,3.017,0.661
12/2/2019,2.233,3.017,0.7839999999999998
12/3/2019,2.132,3.015,0.883
12/4/2019,1.971,3.019,1.048
12/5/2019,1.906,3.022,1.1159999999999999
12/6/2019,2.073,3.0245,0.9515000000000002
12/9/2019,2.345,3.025,0.6799999999999997
12/10/2019,2.198,3.028,0.8300000000000001
12/11/2019,2.081,3.03,0.9489999999999998
12/12/2019,2.053,3.0305,0.9775
12/13/2019,2.133,3.0325,0.8995000000000002
12/16/2019,2.437,3.0324,0.5954000000000002
12/17/2019,2.506,3.036,0.5300000000000002
12/18/2019,2.485,3.04,0.5550000000000002
12/19/2019,2.0575,3.043,0.9855
12/20/2019,1.814,3.041,1.2269999999999999
12/23/2019,1.557,3.04,1.483
12/24/2019,1.114,3.0335,1.9195
12/25/2019,0.943,3.0325,2.0895
12/26/2019,0.848,3.0295,2.1815
12/27/2019,1.075,3.0255,1.9505000000000001
12/30/2019,1.2,3.021,1.821
12/31/2019,1.694,3.02,1.326
1/2/2020,1.4436,2.994,1.5504000000000002
1/3/2020,1.162,2.96,1.798
1/6/2020,1.003,2.92,1.917
1/7/2020,1.215,2.899,1.684
1/8/2020,1.553,2.881,1.3279999999999998
1/9/2020,1.69,2.867,1.177
1/10/2020,1.7722,2.864,1.0917999999999999
1/13/2020,2.059,2.858,0.7989999999999999
1/14/2020,2.518,2.862,0.3440000000000003
1/15/2020,2.654,2.865,0.2110000000000003
1/16/2020,2.609,2.868,0.2589999999999999
1/17/2020,2.522,2.868,0.3460000000000001
1/19/2020,2.413,2.863,0.4500000000000002
1/20/2020,2.248,2.86,0.6119999999999997
1/21/2020,1.885,2.859,0.974
1/22/2020,1.534,2.858,1.324
1/23/2020,2.444,2.858,0.41400000000000015
2/3/2020,2.504,2.852,0.34799999999999986
2/4/2020,2.273,2.824,0.5509999999999997
2/5/2020,2.051,2.799,0.7479999999999998
2/6/2020,1.819,2.776,0.9569999999999999
2/7/2020,1.793,2.753,0.9600000000000002
2/10/2020,1.652,2.723,1.071
2/11/2020,1.56,2.679,1.1189999999999998
2/12/2020,1.521,2.639,1.1179999999999999
2/13/2020,1.443,2.605,1.162
2/14/2020,1.256,2.565,1.309
2/17/2020,1.425,2.545,1.1199999999999999
2/18/2020,1.503,2.525,1.022
2/19/2020,1.626,2.51,0.8839999999999999
2/20/2020,1.403,2.5,1.097
2/21/2020,1.355,2.489,1.134
2/24/2020,1.533,2.476,0.9430000000000001
2/25/2020,1.602,2.459,0.857
2/26/2020,1.499,2.442,0.9430000000000001
2/27/2020,1.347,2.433,1.0859999999999999
2/28/2020,1.628,2.429,0.8009999999999999
3/2/2020,1.714,2.408,0.694
3/3/2020,1.622,2.375,0.7529999999999999
3/4/2020,1.462,2.332,0.8699999999999999
3/5/2020,1.45,2.29,0.8400000000000001
3/6/2020,1.362,2.258,0.8959999999999999
3/9/2020,1.588,2.238,0.6499999999999999
3/10/2020,2.014,2.225,0.2110000000000003
3/11/2020,2.118,2.224,0.10600000000000032
3/12/2020,1.664,2.223,0.5589999999999999
3/13/2020,1.414,2.202,0.788
3/16/2020,1.231,2.175,0.9439999999999997
3/17/2020,1.083,2.145,1.062
3/18/2020,0.963,2.12,1.157
3/19/2020,0.846,2.104,1.258
3/20/2020,0.795,2.087,1.2920000000000003
3/23/2020,0.845,2.072,1.227
3/24/2020,0.814,2.056,1.242
3/25/2020,0.847,2.01,1.1629999999999998
3/26/2020,0.845,1.977,1.1320000000000001
3/27/2020,1.104,1.966,0.8619999999999999
3/30/2020,1.374,1.948,0.5739999999999998
3/31/2020,1.614,1.933,0.31899999999999995
4/1/2020,1.403,1.918,0.5149999999999999
4/2/2020,1.278,1.889,0.611
4/3/2020,1.001,1.844,0.8430000000000002
4/7/2020,0.806,1.73,0.9239999999999999
4/8/2020,0.893,1.647,0.754
4/9/2020,1.182,1.558,0.3760000000000001
4/10/2020,1.349,1.507,0.15799999999999992
4/13/2020,1.378,1.485,0.1070000000000002
4/14/2020,0.994,1.46,0.46599999999999997
4/15/2020,0.801,1.447,0.646
4/16/2020,0.702,1.428,0.726
4/17/2020,0.716,1.403,0.687
4/20/2020,0.896,1.394,0.4979999999999999
4/21/2020,0.901,1.396,0.4949999999999999
4/22/2020,0.901,1.391,0.49
4/23/2020,0.893,1.396,0.5029999999999999
4/24/2020,0.912,1.396,0.4839999999999999
4/26/2020,0.908,1.397,0.489
4/27/2020,0.874,1.397,0.523
4/28/2020,0.874,1.398,0.5239999999999999
4/29/2020,0.661,1.399,0.738
4/30/2020,1.888,1.4,-0.488
5/4/2020,1.888,1.4,-0.488
5/6/2020,1.483,1.4,-0.083
5/7/2020,1.143,1.4,0.2569999999999999
5/8/2020,0.938,1.4,0.46199999999999997
5/9/2020,0.85,1.399,0.549
5/11/2020,0.876,1.398,0.5219999999999999
5/12/2020,0.803,1.398,0.5949999999999999
5/13/2020,0.705,1.398,0.693
5/14/2020,0.743,1.399,0.656
5/15/2020,0.864,1.399,0.535
5/18/2020,0.905,1.398,0.4929999999999999
5/19/2020,1.385,1.399,0.014000000000000012
5/20/2020,1.22,1.399,0.17900000000000005
5/21/2020,1.104,1.4,0.2959999999999998
5/22/2020,1.094,1.4,0.3059999999999998
5/25/2020,1.473,1.4,-0.073
5/26/2020,1.88,1.405,-0.475
5/27/2020,2.104,1.415,-0.689
5/28/2020,2.102,1.43,-0.672
5/29/2020,2.097,1.453,-0.644
6/1/2020,1.629,1.456,-0.173
6/2/2020,1.468,1.462,-0.006
6/3/2020,1.885,1.494,-0.391
6/4/2020,1.963,1.536,-0.427
6/5/2020,1.582,1.594,0.012
6/8/2020,1.89,1.658,-0.232
6/9/2020,1.833,1.727,-0.106
6/10/2020,1.849,1.816,-0.033
6/11/2020,1.757,1.904,0.14700000000000002
6/12/2020,1.529,1.956,0.42700000000000005
6/15/2020,1.477,1.987,0.51
6/16/2020,1.751,2.019,0.26800000000000024
6/17/2020,2.048,2.056,0.008
6/18/2020,2.123,2.078,-0.045
6/19/2020,2.131,2.095,-0.036
6/22/2020,2.133,2.097,-0.036
6/23/2020,1.971,2.109,0.1379999999999999
6/24/2020,1.54,2.121,0.581
6/28/2020,1.096,2.129,1.033
6/29/2020,1.012,2.127,1.1149999999999998
6/30/2020,1.785,2.126,0.34099999999999997
7/1/2020,1.967,2.122,0.1549999999999998
7/2/2020,1.745,2.113,0.3679999999999999
7/3/2020,1.364,2.105,0.7409999999999999
7/6/2020,1.346,2.104,0.758
7/7/2020,1.706,2.103,0.39700000000000024
7/8/2020,2.088,2.111,0.023
7/9/2020,2.189,2.122,-0.067
7/10/2020,2.197,2.143,-0.054
7/13/2020,2.128,2.163,0.035
7/14/2020,1.67,2.192,0.5220000000000002
7/15/2020,2.022,2.241,0.2190000000000003
7/16/2020,2.2465,2.286,0.0395
7/17/2020,2.328,2.356,0.028000000000000025
7/20/2020,1.9565,2.404,0.4475
7/21/2020,1.584,2.466,0.8820000000000001
7/22/2020,1.336,2.501,1.1649999999999998
7/23/2020,1.858,2.541,0.6829999999999998
7/24/2020,1.843,2.557,0.714
7/27/2020,1.994,2.574,0.5799999999999998
7/28/2020,1.753,2.578,0.825
7/29/2020,1.45,2.586,1.136
7/30/2020,1.369,2.59,1.2209999999999999
7/31/2020,1.788,2.593,0.8049999999999999
8/3/2020,1.57,2.595,1.0250000000000001
8/4/2020,1.925,2.598,0.6729999999999998
8/5/2020,1.69,2.6,0.9100000000000001
8/6/2020,1.661,2.6,0.9390000000000001
8/7/2020,2.057,2.603,0.5460000000000003
8/10/2020,2.129,2.601,0.472
8/11/2020,2.201,2.6,0.399
8/12/2020,2.152,2.601,0.44899999999999984
8/13/2020,2.162,2.601,0.43900000000000006
8/14/2020,2.175,2.601,0.42600000000000016
8/17/2020,2.128,2.602,0.47399999999999975
8/18/2020,2.115,2.6,0.4849999999999999
8/19/2020,2.148,2.6,0.45199999999999996
8/20/2020,2.172,2.601,0.4289999999999998
8/21/2020,2.258,2.601,0.34299999999999997
8/24/2020,2.3595,2.604,0.24449999999999994
8/25/2020,1.969,2.606,0.6369999999999998
8/26/2020,1.63,2.612,0.9820000000000002
8/27/2020,1.477,2.621,1.144
8/28/2020,1.345,2.63,1.285
8/31/2020,1.766,2.636,0.8700000000000001
9/1/2020,2.104,2.64,0.536
9/2/2020,2.094,2.646,0.552
9/3/2020,1.742,2.654,0.9119999999999999
9/4/2020,2.052,2.661,0.609
9/7/2020,2.088,2.676,0.5880000000000001
9/8/2020,2.051,2.688,0.637
9/9/2020,1.607,2.693,1.086
9/10/2020,1.34,2.695,1.3549999999999998
9/11/2020,1.464,2.697,1.233
9/14/2020,1.607,2.697,1.09
9/15/2020,1.731,2.696,0.9650000000000001
9/16/2020,1.404,2.688,1.2840000000000003
9/17/2020,1.769,2.686,0.917
9/18/2020,2.101,2.679,0.5779999999999998
9/21/2020,2.204,2.673,0.46899999999999986
9/22/2020,2.286,2.67,0.3839999999999999
9/23/2020,1.884,2.67,0.786
9/24/2020,1.424,2.668,1.2440000000000002
9/25/2020,1.113,2.668,1.5550000000000002
9/27/2020,0.685,2.671,1.9859999999999998
9/28/2020,0.602,2.673,2.071
9/29/2020,0.913,2.684,1.7710000000000001
9/30/2020,2.361,2.691,0.3299999999999996
10/9/2020,2.038,2.708,0.6700000000000004
10/10/2020,1.628,2.715,1.087
10/12/2020,1.53,2.722,1.192
10/13/2020,1.7,2.734,1.034
10/14/2020,1.962,2.757,0.7950000000000002
10/15/2020,2.063,2.774,0.7109999999999999
10/16/2020,2.017,2.786,0.7690000000000001
10/19/2020,2.187,2.803,0.6160000000000001
10/20/2020,2.162,2.829,0.6670000000000003
10/21/2020,1.988,2.855,0.867
10/22/2020,1.911,2.877,0.9659999999999997
10/23/2020,2.161,2.895,0.734
10/26/2020,2.18,2.913,0.7329999999999997
10/27/2020,2.38,2.933,0.5529999999999999
10/28/2020,2.379,2.952,0.573
10/29/2020,2.125,2.96,0.835
10/30/2020,2.236,2.972,0.7359999999999998
11/2/2020,2.322,2.982,0.6600000000000001
11/3/2020,1.868,2.989,1.1209999999999998
11/4/2020,1.449,2.993,1.5439999999999998
11/5/2020,1.377,2.996,1.619
11/6/2020,1.79,3.001,1.2109999999999999
11/9/2020,2.193,3.001,0.8079999999999998
11/10/2020,2.333,3.002,0.6689999999999996
11/11/2020,2.314,3.002,0.6879999999999997
11/12/2020,2.521,3.002,0.48099999999999987
11/13/2020,2.523,3.003,0.48
11/16/2020,2.252,3.002,0.75
11/17/2020,1.798,3.003,1.205
11/18/2020,1.72,3.009,1.289
11/19/2020,1.918,3.014,1.0959999999999999
11/20/2020,1.959,3.021,1.0619999999999998
11/23/2020,1.839,3.047,1.2080000000000002
11/24/2020,1.828,3.069,1.2409999999999999
11/25/2020,1.578,3.077,1.4989999999999999
11/26/2020,1.298,3.113,1.815
11/27/2020,0.836,3.136,2.3000000000000003
11/30/2020,1.115,3.123,2.008
12/1/2020,0.764,3.109,2.3449999999999998
12/2/2020,0.742,3.103,2.361
12/3/2020,0.901,3.089,2.1879999999999997
12/4/2020,1.086,3.083,1.997
12/7/2020,1.366,3.076,1.71
12/8/2020,1.302,3.073,1.771
12/9/2020,1.065,3.05,1.9849999999999999
12/10/2020,0.979,3.024,2.045
12/11/2020,1.431,3.016,1.585
12/14/2020,1.702,3,1.298
12/15/2020,1.403,2.983,1.58
12/16/2020,0.974,2.952,1.978
12/17/2020,1.356,2.905,1.5489999999999997
12/18/2020,1.723,2.855,1.132
12/21/2020,1.489,2.818,1.329
12/22/2020,1.015,2.796,1.781
12/23/2020,0.623,2.787,2.1639999999999997
12/24/2020,0.609,2.776,2.167
12/25/2020,0.793,2.766,1.9729999999999999
12/28/2020,0.673,2.761,2.088
12/29/2020,0.624,2.757,2.133
12/30/2020,0.644,2.755,2.1109999999999998
12/31/2020,1.093,2.756,1.6629999999999998
1/4/2021,0.899,2.746,1.847
1/5/2021,0.729,2.734,2.005
1/6/2021,0.616,2.707,2.0909999999999997
1/7/2021,0.921,2.677,1.756
1/8/2021,0.965,2.645,1.6800000000000002
1/11/2021,1.216,2.618,1.402
1/12/2021,1.333,2.599,1.2660000000000002
1/13/2021,1.401,2.59,1.1889999999999998
1/14/2021,1.675,2.582,0.9069999999999998
1/15/2021,1.738,2.581,0.843
1/18/2021,2.125,2.578,0.45299999999999985
1/19/2021,2.236,2.573,0.33699999999999974
1/20/2021,2.457,2.575,0.11800000000000033
1/21/2021,2.573,2.578,0.005
1/22/2021,2.436,2.578,0.1419999999999999
1/25/2021,2.45,2.579,0.129
1/26/2021,2.726,2.589,-0.137
1/27/2021,2.97,2.619,-0.351
1/28/2021,3.024,2.705,-0.319
1/29/2021,3.282,2.765,-0.517
2/1/2021,2.795,2.773,-0.022
2/2/2021,2.313,2.775,0.46199999999999974
2/3/2021,1.859,2.776,0.9169999999999998
2/4/2021,2.075,2.776,0.7009999999999996
2/5/2021,1.909,2.779,0.8699999999999999
2/7/2021,1.573,2.78,1.2069999999999999
2/8/2021,1.906,2.791,0.885
2/9/2021,1.772,2.808,1.0359999999999998
2/10/2021,1.925,2.812,0.8869999999999998
2/18/2021,2.341,2.815,0.47399999999999975
2/19/2021,1.886,2.824,0.938
2/20/2021,1.457,2.832,1.3749999999999998
2/22/2021,1.512,2.845,1.3330000000000002
2/23/2021,1.984,2.848,0.8639999999999999
2/24/2021,1.512,2.843,1.331
2/25/2021,1.703,2.836,1.1329999999999998
2/26/2021,2.092,2.833,0.7410000000000001
3/1/2021,2.154,2.813,0.6590000000000003
3/2/2021,1.775,2.804,1.029
3/3/2021,1.471,2.794,1.323
3/4/2021,1.926,2.781,0.8550000000000002
3/5/2021,1.565,2.766,1.201
3/8/2021,1.704,2.749,1.0450000000000002
3/9/2021,2.024,2.74,0.7160000000000002
3/10/2021,1.747,2.737,0.99
3/11/2021,1.796,2.733,0.937
3/12/2021,1.787,2.719,0.9319999999999999
3/15/2021,2.245,2.709,0.46399999999999997
3/16/2021,2.14,2.705,0.565
3/17/2021,1.968,2.704,0.7360000000000002
3/18/2021,2.206,2.703,0.4969999999999999
3/19/2021,2.135,2.698,0.5630000000000002
3/22/2021,2.052,2.694,0.6419999999999999
3/23/2021,1.976,2.689,0.7130000000000001
3/24/2021,1.822,2.681,0.859
3/25/2021,2.029,2.6685,0.6395
3/26/2021,1.762,2.65,0.8879999999999999
3/29/2021,1.814,2.642,0.8279999999999998
3/30/2021,1.825,2.639,0.8139999999999998
3/31/2021,2.124,2.635,0.5109999999999997
4/1/2021,2.143,2.635,0.492
4/2/2021,1.734,2.634,0.8999999999999999
4/6/2021,1.765,2.629,0.8640000000000001
4/7/2021,1.824,2.62,0.796
4/8/2021,1.76,2.615,0.8550000000000002
4/9/2021,1.784,2.612,0.8280000000000001
4/12/2021,1.792,2.608,0.8160000000000001
4/13/2021,1.781,2.605,0.8240000000000001
4/14/2021,1.81,2.603,0.7930000000000001
4/15/2021,1.81,2.602,0.7919999999999998
4/16/2021,1.946,2.601,0.655
4/19/2021,2.118,2.6,0.4820000000000002
4/20/2021,1.854,2.6,0.746
4/21/2021,1.864,2.6,0.736
4/22/2021,2.127,2.6,0.4730000000000003
4/23/2021,1.942,2.6,0.6580000000000001
4/25/2021,2.018,2.595,0.5770000000000004
4/26/2021,2.075,2.594,0.5189999999999997
4/27/2021,1.814,2.592,0.778
4/28/2021,1.78,2.592,0.812
4/29/2021,1.823,2.585,0.762
4/30/2021,2.285,2.58,0.29499999999999993
5/6/2021,2.097,2.576,0.4790000000000001
5/7/2021,1.779,2.569,0.79
5/8/2021,1.494,2.556,1.062
5/10/2021,1.663,2.542,0.8789999999999998
5/11/2021,1.938,2.536,0.5980000000000001
5/12/2021,1.951,2.532,0.581
5/13/2021,1.966,2.525,0.5589999999999999
5/14/2021,1.805,2.521,0.716
5/17/2021,2.136,2.514,0.37799999999999967
5/18/2021,2.119,2.51,0.39099999999999957
5/19/2021,2.025,2.505,0.48
5/20/2021,2.092,2.497,0.4049999999999998
5/21/2021,1.996,2.489,0.4929999999999999
5/24/2021,2.171,2.49,0.3190000000000004
5/25/2021,2.194,2.485,0.2909999999999999
5/26/2021,1.99,2.479,0.4890000000000001
5/27/2021,2.117,2.474,0.3570000000000002
5/28/2021,2.166,2.476,0.31000000000000005
5/31/2021,2.227,2.479,0.2520000000000002
6/1/2021,2.187,2.478,0.29100000000000037
6/2/2021,2.04,2.469,0.4289999999999998
6/3/2021,1.852,2.454,0.6020000000000001
6/4/2021,2.175,2.444,0.26900000000000013
6/7/2021,2.299,2.446,0.14700000000000024
6/8/2021,2.193,2.443,0.25
6/9/2021,2.188,2.442,0.254
6/10/2021,1.892,2.435,0.5430000000000001
6/11/2021,1.998,2.434,0.43600000000000017
6/15/2021,2.104,2.434,0.33000000000000007
6/16/2021,2.006,2.439,0.4330000000000003
6/17/2021,1.876,2.441,0.565
6/18/2021,2.014,2.444,0.43000000000000016
6/21/2021,2.247,2.449,0.20199999999999996
6/22/2021,2.301,2.457,0.1559999999999997
6/23/2021,2.208,2.457,0.24899999999999967
6/24/2021,1.853,2.455,0.6020000000000001
6/25/2021,1.55,2.456,0.9059999999999999
6/28/2021,1.558,2.457,0.8989999999999998
6/29/2021,1.795,2.458,0.6630000000000003
6/30/2021,2.177,2.458,0.28100000000000014
7/1/2021,1.734,2.457,0.7229999999999999
7/2/2021,1.614,2.449,0.8349999999999997
7/5/2021,1.665,2.444,0.7789999999999999
7/6/2021,1.908,2.442,0.5340000000000003
7/7/2021,2.068,2.442,0.3740000000000001
7/8/2021,1.791,2.435,0.6440000000000001
7/9/2021,2.206,2.435,0.2290000000000001
7/12/2021,1.94,2.428,0.488
7/13/2021,2.05,2.423,0.3730000000000002
7/14/2021,1.984,2.414,0.43000000000000016
7/15/2021,2.098,2.405,0.30699999999999994
7/16/2021,2.115,2.404,0.2889999999999997
7/19/2021,2.111,2.401,0.2899999999999996
7/20/2021,2.178,2.402,0.2240000000000002
7/21/2021,2.182,2.402,0.2200000000000002
7/22/2021,2.114,2.402,0.28800000000000026
7/23/2021,2.057,2.402,0.3450000000000002
7/26/2021,2.119,2.402,0.2829999999999999
7/27/2021,2.27,2.401,0.13099999999999978
7/28/2021,2.092,2.401,0.3089999999999997
7/29/2021,1.644,2.401,0.7569999999999999
7/30/2021,2.178,2.401,0.22299999999999986
8/2/2021,1.876,2.4,0.524
8/3/2021,1.836,2.394,0.558
8/4/2021,1.71,2.385,0.6749999999999998
8/5/2021,1.709,2.373,0.6640000000000001
8/6/2021,1.859,2.368,0.5089999999999999
8/9/2021,2.212,2.36,0.1479999999999997
8/10/2021,2.25,2.365,0.11500000000000021
8/11/2021,2.032,2.363,0.33099999999999996
8/12/2021,1.94,2.36,0.41999999999999993
8/13/2021,2.176,2.359,0.18299999999999983
8/16/2021,2.105,2.355,0.25
8/17/2021,1.972,2.355,0.383
8/18/2021,1.725,2.355,0.6299999999999999
8/19/2021,1.841,2.354,0.5130000000000001
8/20/2021,2.042,2.353,0.3110000000000004
8/23/2021,2.143,2.353,0.2100000000000004
8/24/2021,2.262,2.353,0.091
8/25/2021,2.211,2.354,0.14300000000000024
8/26/2021,2.199,2.354,0.15500000000000025
8/27/2021,2.092,2.354,0.262
8/30/2021,1.846,2.355,0.5089999999999999
8/31/2021,2.195,2.357,0.16200000000000037
9/1/2021,2.122,2.358,0.2360000000000002
9/2/2021,2.082,2.356,0.274
9/3/2021,1.943,2.356,0.4129999999999998
9/6/2021,2.115,2.355,0.23999999999999977
9/7/2021,2.187,2.355,0.16800000000000015
9/8/2021,2.184,2.357,0.17300000000000004
9/9/2021,2.029,2.357,0.3280000000000003
9/10/2021,2.109,2.357,0.24800000000000022
9/13/2021,2.165,2.357,0.19200000000000017
9/14/2021,2.296,2.361,0.065
9/15/2021,2.137,2.363,0.22599999999999998
9/16/2021,2.21,2.365,0.15500000000000025
9/17/2021,2.213,2.372,0.1589999999999998
9/18/2021,2.107,2.378,0.2709999999999999
9/22/2021,2.161,2.385,0.22399999999999975
9/23/2021,2.035,2.39,0.355
9/24/2021,1.695,2.397,0.7019999999999997
9/26/2021,1.691,2.404,0.7129999999999999
9/27/2021,1.708,2.408,0.7
9/28/2021,1.946,2.417,0.47099999999999986
9/29/2021,1.505,2.427,0.9220000000000002
9/30/2021,2.22,2.431,0.21099999999999985
10/8/2021,2.105,2.433,0.32799999999999985
10/9/2021,1.635,2.425,0.7899999999999998
10/11/2021,2.135,2.423,0.28800000000000026
10/12/2021,2.101,2.423,0.32200000000000006
10/13/2021,2.157,2.42,0.2629999999999999
10/14/2021,2.106,2.423,0.31700000000000017
10/15/2021,2.065,2.4222,0.3572000000000002
10/18/2021,2.131,2.422,0.29100000000000037
10/19/2021,2.223,2.428,0.20500000000000007
10/20/2021,2.104,2.431,0.32699999999999996
10/21/2021,1.683,2.432,0.7489999999999999
10/22/2021,1.672,2.434,0.7620000000000002
10/25/2021,1.61,2.438,0.8280000000000001
10/26/2021,1.546,2.443,0.897
10/27/2021,1.921,2.445,0.5239999999999998
10/28/2021,1.94,2.448,0.508
10/29/2021,2.142,2.449,0.30699999999999994
11/1/2021,2.03,2.449,0.41900000000000004
11/2/2021,2.126,2.45,0.3240000000000003
11/3/2021,2,2.452,0.45199999999999996
11/4/2021,1.886,2.451,0.5650000000000002
11/5/2021,1.887,2.451,0.5640000000000001
11/8/2021,1.897,2.452,0.5549999999999999
11/9/2021,2.137,2.454,0.31700000000000017
