Date,.SSEC,.VHSI,.SSE180VWI,.CSI000952,.CSI300FS
4/27/2017,3152.1869,12.05,12223.1609,7587.6315,5453.963
4/28/2017,3154.6584,11.68,12192.4929,7592.5645,5457.2697
5/2/2017,3143.7121,12.52,12143.1857,7511.4703,5412.8602
5/3/2017,3135.346,,12102.5041,7425.6701,5384.6011
5/4/2017,3127.3687,13.06,12092.9397,7439.1912,5359.7115
5/5/2017,3103.0378,13.87,12075.9685,7382.1078,5323.1309
5/8/2017,3078.6129,13.39,12054.394,7228.7098,5319.0705
5/9/2017,3080.5269,12.9,11968.948,7253.3622,5321.4035
5/10/2017,3052.785,12.78,11897.1346,7174.6744,5345.9631
5/11/2017,3061.5003,12.77,11979.4583,7278.6703,5376.9223
5/12/2017,3083.5132,12.37,12075.1448,7309.0345,5481.4796
5/15/2017,3090.2289,12.57,12117.3276,7332.2288,5488.3289
5/16/2017,3112.9642,12.82,12191.4023,7377.1692,5486.6478
5/17/2017,3104.4415,12.84,12110.199,7354.402,5446.4163
5/18/2017,3090.139,13.69,12078.357,7381.7579,5424.4959
5/19/2017,3090.6309,13.25,12090.8357,7390.0077,5429.2198
5/22/2017,3075.6756,12.93,12127.0352,7327.3929,5455.7706
5/23/2017,3061.947,12.62,12220.1426,7357.7351,5518.3171
5/24/2017,3064.0759,12,12195.9905,7359.1389,5516.3688
5/25/2017,3107.8311,11.93,12341.374,7650.9667,5725.1478
5/26/2017,3110.0587,11.81,12347.9927,7623.1559,5709.9737
5/29/2017,,11.6,,,
5/31/2017,3117.1778,11.92,12425.9414,7786.4155,5742.5218
6/1/2017,3102.6232,11.62,12513.792,7807.8438,5765.713
6/2/2017,3105.54,11.92,12450.4324,7805.0533,5719.9161
6/5/2017,3091.6561,11.9,12337.6721,7763.1151,5662.0505
6/6/2017,3102.126,11.98,12380.1391,7812.1504,5696.0159
6/7/2017,3140.3249,12.12,12474.9901,7862.4976,5743.3162
6/8/2017,3150.3336,11.95,12568.7633,7867.8677,5780.8222
6/9/2017,3158.4004,11.36,12638.9554,7846.9522,5796.3546
6/12/2017,3139.8766,12.45,12604.6602,7884.2042,5785.9353
6/13/2017,3153.7429,12.16,12621.4141,7913.2233,5777.7853
6/14/2017,3130.674,12.2,12508.2291,7708.3785,5691.659
6/15/2017,3132.4863,12.79,12463.0659,7694.8677,5667.9154
6/16/2017,3123.1662,12.23,12437.1543,7654.2453,5664.0079
6/19/2017,3144.3739,12.88,12536.1797,7704.8338,5743.1413
6/20/2017,3140.0136,12.67,12495.1995,7689.6394,5728.257
6/21/2017,3156.2118,12.63,12601.5968,7776.2656,5770.3453
6/22/2017,3147.4532,12.57,12633.4109,7810.4364,5823.4664
6/23/2017,3157.873,12.52,12701.6395,8126.093,5875.1438
6/26/2017,3185.4439,12.55,12824.5032,8496.7083,5936.1065
6/27/2017,3191.1969,12.29,12837.0734,8397.9191,5952.498
6/28/2017,3173.2014,12.91,12770.9543,8266.8657,5918.7569
6/29/2017,3188.0625,12.87,12825.454,8268.2491,5954.2914
6/30/2017,3192.4269,14.01,12836.6109,8212.4864,5933.3153
7/3/2017,3195.9116,13.6,12809.7372,8211.1331,5904.0018
7/4/2017,3182.8039,14,12744.9353,8029.8936,5840.7571
7/5/2017,3207.1342,13.58,12824.9276,8137.291,5934.8199
7/6/2017,3212.444,13.66,12822.274,8064.0228,5944.1918
7/7/2017,3217.9567,14.34,12843.6973,8186.5416,5943.5234
7/10/2017,3212.6319,14.05,12812.8775,8184.3228,5954.3035
7/11/2017,3203.0375,13.61,12844.0613,8205.4198,6014.0503
7/12/2017,3197.5439,13.97,12787.6807,8281.5089,6014.1502
7/13/2017,3218.1632,13.5,12906.9805,8178.6733,6105.447
7/14/2017,3222.4168,12.98,12954.5554,8253.1472,6155.4164
7/17/2017,3176.4648,13.3,12887.0581,8074.7711,6160.858
7/18/2017,3187.5672,12.88,12867.8311,8216.4627,6137.4601
7/19/2017,3230.9762,12.64,13062.0076,8249.1931,6260.3274
7/20/2017,3244.8647,12.36,13117.0979,8407.3082,6266.4865
7/21/2017,3237.9817,12.2,13069.102,8292.6828,6176.0068
7/24/2017,3250.5989,12.12,13115.4735,8169.6338,6206.5303
7/25/2017,3243.6894,11.51,13084.0691,8021.7823,6173.2104
7/26/2017,3247.6748,11.67,13070.8894,8005.021,6166.9716
7/27/2017,3249.7814,11.87,13095.195,8038.8341,6175.662
7/28/2017,3253.2404,13.63,13090.1239,8109.4469,6166.2095
7/31/2017,3273.0283,13.43,13170.3559,8075.7892,6165.2558
8/1/2017,3292.6383,13.5,13253.745,8141.2821,6284.4592
8/2/2017,3285.0568,13.72,13233.6461,8023.9375,6296.0253
8/3/2017,3272.9286,13.97,13162.1731,7953.2279,6209.4388
8/4/2017,3262.0809,14.02,13100.2128,7879.5599,6166.4532
8/7/2017,3279.4566,14.02,13149.8935,7879.7233,6158.7789
8/8/2017,3281.8728,13.78,13170.9881,7891.1696,6162.7344
8/9/2017,3275.573,14.76,13129.4414,7920.1925,6092.2831
8/10/2017,3261.7494,16.91,13094.6562,7876.8545,6058.4327
8/11/2017,3208.5413,19.59,12897.8901,7683.6998,5939.1581
8/14/2017,3237.3602,17.82,12988.8985,7724.4187,5982.0861
8/15/2017,3251.2617,17.53,13017.5866,7735.4581,6023.4288
8/16/2017,3246.4512,16.57,12964.0005,7724.7781,6005.9221
8/17/2017,3268.4298,16.19,13044.2163,7753.0918,6025.3581
8/18/2017,3268.7243,17.19,13058.0075,7916.0802,6059.0864
8/21/2017,3286.9055,17.12,13102.0743,7917.1691,6060.458
8/22/2017,3290.2257,16.14,13091.3806,7969.6384,6121.3133
8/23/2017,3287.7049,,13101.0118,7942.4783,6178.898
8/24/2017,3271.5117,15.71,13029.2748,7892.0284,6142.5342
8/25/2017,3331.5221,15.9,13257.3478,7966.0113,6301.9303
8/28/2017,3362.6514,16.28,13409.3047,8090.0533,6420.4103
8/29/2017,3365.2261,17.17,13394.0576,8003.5452,6421.1067
8/30/2017,3363.6266,17.18,13364.1027,8019.9568,6386.2622
8/31/2017,3360.8103,17.33,13319.5087,7974.4654,6360.7828
9/1/2017,3367.1194,16.75,13343.8604,7911.4049,6345.9104
9/4/2017,3379.583,18,13390.0416,7902.9901,6346.1959
9/5/2017,3384.317,17.64,13414.8058,8032.7336,6405.7061
9/6/2017,3385.3888,17.63,13379.2943,8031.3528,6361.1999
9/7/2017,3365.4974,16.8,13313.6035,8389.6245,6341.89
9/8/2017,3365.2426,16.61,13325.1317,8383.7773,6334.9848
9/11/2017,3376.4188,15.35,13336.5858,8304.7422,6301.9167
9/12/2017,3379.488,14.96,13389.0836,8243.1874,6339.0006
9/13/2017,3384.147,14.88,13377.3392,8314.7119,6323.3693
9/14/2017,3371.4256,14.69,13331.7248,8648.4293,6310.0768
9/15/2017,3353.6192,15.09,13308.9314,8911.5215,6321.7154
9/18/2017,3362.8587,15.08,13326.4995,8779.99,6318.0489
9/19/2017,3356.8446,14.83,13321.5785,8930.3008,6320.1032
9/20/2017,3365.9959,14.67,13336.6818,8875.2205,6303.7023
9/21/2017,3357.8123,14,13312.6928,8757.3779,6322.6292
9/22/2017,3352.5294,14.41,13334.7034,8697.285,6322.6421
9/25/2017,3341.5487,14.99,13334.3741,8251.0185,6283.39
9/26/2017,3343.5826,15.14,13320.3864,8330.1485,6274.9436
9/27/2017,3345.2717,14.54,13293.7611,8368.0971,6235.2318
9/28/2017,3339.6421,15.05,13299.4202,8218.2632,6212.4497
9/29/2017,3348.9431,14.01,13326.5918,8195.4663,6240.8441
10/3/2017,,14.34,,,
10/4/2017,,13.71,,,
10/6/2017,,13.93,,,
10/9/2017,3374.3781,14.39,13431.2321,8280.5113,6285.6543
10/10/2017,3382.9879,14.28,13427.568,8272.4845,6300.1681
10/11/2017,3388.2838,14.22,13470.379,8285.9167,6308.5964
10/12/2017,3386.1,14.06,13485.9369,8278.0569,6333.2572
10/13/2017,3390.5233,13.7,13498.8399,8267.7584,6322.71
10/16/2017,3378.4704,13.92,13501.7322,8159.4573,6338.5644
10/17/2017,3372.0407,13.5,13483.5926,8148.7786,6330.5769
10/18/2017,3381.7937,13.24,13593.8695,8172.0223,6375.5841
10/19/2017,3370.1721,15.06,13585.0143,8101.5315,6349.746
10/20/2017,3378.6481,13.83,13586.177,8182.2072,6321.8431
10/23/2017,3380.699,14.38,13563.3931,8170.524,6301.8857
10/24/2017,3388.2477,15.02,13666.6262,8377.8814,6364.3389
10/25/2017,3396.8975,14.6,13694.8022,8440.9417,6364.2344
10/26/2017,3407.5671,14.83,13688.0022,8403.3333,6364.1791
10/27/2017,3416.8124,15.07,13727.413,8383.6438,6440.8631
10/30/2017,3390.3371,16.5,13710.0802,8522.6879,6427.3231
10/31/2017,3393.3417,15.04,13687.5007,8553.8514,6400.1503
11/1/2017,3395.9125,14.39,13624.65,8576.5884,6377.9823
11/2/2017,3383.3095,14.18,13611.619,8595.1508,6391.274
11/3/2017,3371.7441,13.78,13621.7021,8407.1547,6376.6378
11/6/2017,3388.1742,14.49,13679.2144,8267.3545,6315.5546
11/7/2017,3413.5748,13.96,13762.5438,8337.9519,6406.9991
11/8/2017,3415.4602,13.92,13755.2971,8327.9016,6418.3177
11/9/2017,3427.7946,14.31,13812.6682,8365.1151,6441.0585
11/10/2017,3432.6731,14.32,13895.9076,8289.1785,6493.826
11/13/2017,3447.8358,14.67,13931.6526,8241.6415,6523.7869
11/14/2017,3429.5482,14.63,13846.9923,8425.5082,6524.1259
11/15/2017,3402.5245,15.22,13795.4002,8455.4214,6488.6965
11/16/2017,3399.2503,14.64,13816.1862,8623.0558,6539.3307
11/17/2017,3382.9075,14.29,13948.978,8664.8272,6687.5395
11/20/2017,3392.3988,14.24,14006.9098,8649.4872,6711.1375
11/21/2017,3410.4977,14.01,14123.338,9076.435,6866.2703
11/22/2017,3430.4643,15.08,14201.4459,9168.8175,6919.913
11/23/2017,3351.9182,15.19,13856.5058,8937.3198,6758.211
11/24/2017,3353.8207,14.89,13862.5528,9022.1716,6779.3031
11/27/2017,3322.2298,15.65,13748.5278,8971.2196,6738.2881
11/28/2017,3333.657,16.78,13751.5499,8824.1422,6661.9071
11/29/2017,3337.862,17.27,13719.0325,9437.9947,6713.3978
11/30/2017,3317.1884,17.69,13610.325,9036.3027,6609.7259
12/1/2017,3317.6174,16.71,13615.9762,9019.6662,6550.8086
12/4/2017,3309.6183,16.45,13642.6956,9006.2714,6577.3871
12/5/2017,3303.6751,16.58,13733.0516,9038.5752,6684.6985
12/6/2017,3293.9648,18.3,13635.72,8978.8458,6611.1312
12/7/2017,3272.0542,17.79,13540.2963,8907.1112,6539.487
12/8/2017,3289.9924,16.23,13570.2562,8892.8486,6578.2431
12/11/2017,3322.1956,15.86,13669.4644,8941.0384,6632.9458
12/12/2017,3280.8136,15.46,13485.2558,8880.8723,6516.1605
12/13/2017,3303.0373,15.03,13545.7159,8908.7212,6546.9107
12/14/2017,3292.4385,14.46,13477.6133,8887.2605,6484.6118
12/15/2017,3266.1371,14.93,13354.6242,8686.9957,6412.707
12/18/2017,3267.9224,15.03,13337.3696,8615.9464,6413.6908
12/19/2017,3296.5384,14.63,13448.833,8744.4824,6537.3528
12/20/2017,3287.6057,14.59,13403.6888,8629.1486,6515.8113
12/21/2017,3300.0593,14.18,13428.4634,8899.6049,6568.4301
12/22/2017,3297.063,13.74,13377.9361,8895.4511,6519.7391
12/25/2017,3280.461,,13330.7492,9063.5536,6508.959
12/26/2017,3306.1246,,13406.6058,9132.0058,6561.047
12/27/2017,3275.7828,14.73,13261.3016,9096.6853,6439.2082
12/28/2017,3296.3847,14.92,13303.5609,9088.2413,6443.6331
12/29/2017,3307.1721,14.6,13365.4593,9240.1578,6466.0921
1/2/2018,3348.3259,14.82,13514.9105,9591.3204,6597.5475
1/3/2018,3369.1084,14.16,13628.9286,9639.3409,6594.3753
1/4/2018,3385.7102,13.69,13676.3809,9751.0462,6587.7539
1/5/2018,3391.7501,13.39,13713.7699,10156.7409,6629.6179
1/8/2018,3409.4795,13.41,13811.4669,10495.3565,6659.8567
1/9/2018,3413.8996,13.38,13824.4919,10513.7753,6683.7735
1/10/2018,3421.8343,13.44,13840.3295,10528.469,6737.8874
1/11/2018,3425.3449,13.71,13834.7178,10486.9274,6757.2654
1/12/2018,3428.9407,13.05,13848.7756,10519.1179,6803.48
1/15/2018,3410.4882,13.78,13804.7996,10741.8828,6912.9843
1/16/2018,3436.594,14.16,13946.3506,11542.9427,7023.5604
1/17/2018,3444.6713,15,13975.3206,11443.7779,7086.4734
1/18/2018,3474.754,16.11,14041.862,11313.6154,7148.4033
1/19/2018,3487.864,15.97,14127.8742,11231.1284,7204.4403
1/22/2018,3501.3622,16.23,14203.3406,11321.1511,7193.5415
1/23/2018,3546.5048,18.15,14372.2186,11686.3766,7335.1936
1/24/2018,3559.4653,17.28,14455.9266,11649.5855,7364.349
1/25/2018,3548.307,17.6,14383.8919,11443.5294,7265.5576
1/26/2018,3558.1288,17.53,14457.4606,11587.4433,7301.3301
1/29/2018,3523.0007,19.85,14285.5328,11448.5987,7192.962
1/30/2018,3488.009,19.15,14131.4902,10992.904,7073.1978
1/31/2018,3480.8334,18.26,14094.2246,11303.95,7158.2622
2/1/2018,3446.9799,17.86,14029.1633,11287.2578,7188.4558
2/2/2018,3462.0808,17.32,14059.2803,11357.9348,7194.3858
2/5/2018,3487.497,18.93,14208.764,11392.3276,7321.5004
2/6/2018,3370.652,27.25,13791.5104,10858.1316,7119.9067
2/7/2018,3309.2598,25.72,13559.3963,10036.4494,6880.1154
2/8/2018,3262.0504,24.56,13381.5505,9884.8959,6701.4137
2/9/2018,3129.8508,28.29,12825.8701,9252.6314,6349.4902
2/12/2018,3154.1254,25.88,12871.2663,9439.6641,6334.7754
2/13/2018,3184.9587,24.52,12979.432,9699.8514,6451.5223
2/14/2018,3199.1589,23.36,13003.2567,9774.2606,6493.9173
2/15/2018,,22.89,,,
2/20/2018,,24.12,,,
2/21/2018,,22.27,,,
2/22/2018,3268.5589,24.56,13267.6691,9946.5521,6605.5992
2/23/2018,3289.0241,23.19,13339.1954,10142.4014,6675.1018
2/26/2018,3329.5737,21.47,13483.7733,9980.2924,6701.829
2/27/2018,3292.0679,22.29,13333.4394,9665.253,6575.0484
2/28/2018,3259.408,23.11,13213.2783,9690.8809,6486.9929
3/1/2018,3273.7549,22.69,13261.8646,9644.4422,6513.6266
3/2/2018,3254.5283,25.38,13188.2453,9639.4982,6448.728
3/5/2018,3256.9263,25.93,13210.8933,9670.8168,6450.4355
3/6/2018,3289.6419,23.83,13349.8783,10083.8889,6552.4777
3/7/2018,3271.6683,25.02,13291.0065,9923.1068,6527.4733
3/8/2018,3288.4055,23.26,13388.4036,10067.1848,6573.907
3/9/2018,3307.1656,22.18,13460.9608,10011.5513,6601.2684
3/12/2018,3326.6992,21.01,13535.7398,9712.1897,6583.7043
3/13/2018,3310.2389,20.56,13455.4552,9682.9322,6525.3406
3/14/2018,3291.3819,20.37,13382.2674,9720.4021,6481.3937
3/15/2018,3291.112,20.56,13407.7078,9721.6194,6512.0822
3/16/2018,3269.8821,20.75,13341.6201,9757.6796,6470.6458
3/19/2018,3279.2517,20.44,13366.8755,9520.2955,6526.0185
3/20/2018,3290.6399,21.14,13415.3199,9465.5914,6534.4433
3/21/2018,3280.9521,21.74,13383.9378,9516.6637,6531.5991
3/22/2018,3263.4803,22.73,13306.5112,9341.2032,6477.8369
3/23/2018,3152.7608,27.28,12965.2602,9148.4821,6277.2982
3/26/2018,3133.7218,25.19,12881.7318,8984.9564,6156.7772
3/27/2018,3166.6488,24.86,12984.7519,9101.4055,6174.2962
3/28/2018,3122.2895,28.49,12819.6198,9097.9195,6102.7589
3/29/2018,3160.5306,26.14,12947.8327,9592.4561,6236.2823
3/30/2018,3168.8966,,12996.1439,9432.3636,6181.8233
4/2/2018,3163.179,,12983.8562,9462.7338,6166.2573
4/3/2018,3136.6332,24.97,12915.3026,9387.6634,6133.8605
4/4/2018,3131.1114,25.9,12885.0482,9324.606,6115.2915
4/6/2018,,24.59,,,
4/9/2018,3138.2936,23.12,12905.0365,9171.9972,6135.8981
4/10/2018,3190.3216,22.31,13112.5181,9454.6009,6306.4671
4/11/2018,3208.0818,21.92,13141.1992,9598.0378,6330.4831
4/12/2018,3180.1583,21.78,13033.4171,9476.6465,6248.1351
4/13/2018,3159.0521,20.22,12931.334,9392.0643,6194.0792
4/16/2018,3110.6489,21.41,12751.3514,8991.8111,6015.9018
4/17/2018,3066.7967,20.29,12606.6725,8895.7726,5973.048
4/18/2018,3091.3987,18.67,12674.9679,8953.504,6031.461
4/19/2018,3117.376,17.56,12749.1525,9013.0942,6069.3136
4/20/2018,3071.5425,17.91,12580.0808,8921.5742,5985.5135
4/23/2018,3068.012,18.06,12554.3785,8908.0287,6022.5561
4/24/2018,3128.9271,17.43,12777.492,9188.9266,6161.8584
4/25/2018,3117.9739,18.15,12758.0978,9052.3367,6094.8112
4/26/2018,3075.0301,18.99,12612.7921,8837.691,5991.7187
4/27/2018,3082.2316,18.23,12693.5753,8770.9069,5987.2867
4/30/2018,,17.47,,,
5/2/2018,3081.1773,17.67,12741.2078,8736.169,5989.1395
5/3/2018,3100.8586,18.54,12843.8931,8713.8054,6017.6552
5/4/2018,3091.0334,19.06,12819.7352,8691.6347,5969.006
5/7/2018,3136.6448,19.31,12961.5287,8850.5593,6029.6321
5/8/2018,3161.4976,18.4,13039.7402,9069.6367,6130.0485
5/9/2018,3159.1502,17.87,13031.9254,8983.5352,6108.8938
5/10/2018,3174.4127,17.33,13102.9588,9012.0241,6127.4756
5/11/2018,3163.2632,17.11,13027.5267,8923.27,6109.697
5/14/2018,3174.032,17.48,13102.0881,8928.7346,6158.0834
5/15/2018,3192.1183,17.57,13188.8675,8963.3594,6145.3808
5/16/2018,3169.5652,18.11,13122.5032,8870.6139,6055.0641
5/17/2018,3154.2825,17.54,13039.1476,8817.2041,6021.8965
5/18/2018,3193.3034,17.19,13168.4641,8909.5522,6103.0796
5/21/2018,3213.8404,17.11,13245.9057,8854.9785,6119.4243
5/22/2018,3214.3497,,13232.1907,8681.0298,6056.832
5/23/2018,3168.9642,18.42,13104.6066,8567.1077,5972.4365
5/24/2018,3154.6506,17.53,13027.632,8509.8965,5930.9564
5/25/2018,3141.3032,17.65,13025.8408,8479.338,5909.6931
5/28/2018,3135.0821,17.17,13019.8702,8430.6242,5912.4046
5/29/2018,3120.4605,18.74,12933.9408,8274.6143,5871.2574
5/30/2018,3041.4434,20.04,12636.8868,8020.9792,5712.6046
5/31/2018,3095.4737,18.2,12840.5622,8208.4288,5801.7261
6/1/2018,3075.1372,17.62,12728.8273,8284.6143,5802.6242
6/4/2018,3091.1909,16.94,12780.1109,8574.1101,5885.6752
6/5/2018,3114.2055,16.44,12873.8161,8616.8665,5908.1834
6/6/2018,3115.1803,15.83,12878.7254,8521.6366,5862.4948
6/7/2018,3109.4988,15.9,12844.2494,8697.9205,5890.8598
6/8/2018,3067.1478,17.39,12663.2061,8478.0666,5774.4861
6/11/2018,3052.7831,16.72,12615.0202,8653.4314,5809.0889
6/12/2018,3079.8018,16.02,12697.6848,8713.1957,5839.8142
6/13/2018,3049.7965,15.85,12584.5977,8738.7959,5805.9935
6/14/2018,3044.1597,15.88,12570.4643,8683.9632,5830.1585
6/15/2018,3021.9008,15.97,12500.3299,8829.6482,5843.4286
6/19/2018,2907.8221,19.73,12063.6072,8504.0344,5670.9589
6/20/2018,2915.7314,17.86,12071.1873,8667.0331,5652.9885
6/21/2018,2875.8099,19.13,11943.7856,8731.2445,5600.7299
6/22/2018,2889.7603,18.36,11975.9192,8820.3858,5621.3275
6/25/2018,2859.3364,20.43,11845.8192,8390.8604,5490.8778
6/26/2018,2844.5081,20.07,11783.7435,8026.8039,5414.4636
6/27/2018,2813.1775,22.04,11692.0373,7705.9592,5308.5976
6/28/2018,2786.8966,21.32,11637.0376,7589.9745,5278.7247
6/29/2018,2847.4181,20.45,11809.2278,7854.5798,5389.9531
7/2/2018,2775.557,,11539.5731,7338.8065,5170.4063
7/3/2018,2786.8878,22.97,11589.6925,7423.9418,5225.1725
7/4/2018,2759.126,23.91,11500.9212,7256.2959,5174.5975
7/5/2018,2733.8819,23.8,11425.2469,7210.0066,5175.3761
7/6/2018,2747.2285,21.88,11420.8497,7199.7099,5224.5986
7/9/2018,2815.1095,20.3,11652.7944,7437.4515,5384.4567
7/10/2018,2827.6252,19.1,11676.4722,7549.7827,5371.7218
7/11/2018,2777.7711,20.73,11481.8831,7345.088,5269.761
7/12/2018,2837.6586,19.23,11694.7998,7457.0868,5364.2073
7/13/2018,2831.1837,18.46,11680.1048,7433.1203,5339.4686
7/16/2018,2814.0418,18.23,11610.6814,7265.993,5251.7312
7/17/2018,2798.1259,19.42,11525.9412,7251.538,5230.1882
7/18/2018,2787.257,18.95,11516.8301,7099.715,5200.8263
7/19/2018,2772.5454,19.14,11459.4854,7102.2907,5213.8122
7/20/2018,2829.2712,18.46,11705.9461,7242.4643,5411.8931
7/23/2018,2859.5424,19.22,11850.1075,7465.8609,5499.9164
7/24/2018,2905.5618,18.1,12047.8396,7664.4955,5553.9975
7/25/2018,2903.6467,17.72,12015.3308,7653.5052,5558.1598
7/26/2018,2882.2254,17.6,11964.7953,7543.9464,5496.3039
7/27/2018,2873.5938,17.24,11925.2266,7509.4232,5483.9911
7/30/2018,2869.0495,18.39,11946.3105,7500.6516,5519.7238
7/31/2018,2876.4009,18.29,11965.4916,7619.7038,5539.1088
8/1/2018,2824.5337,18.47,11744.9198,7275.9233,5396.9841
8/2/2018,2768.0239,21.49,11548.5655,7026.737,5266.1975
8/3/2018,2740.4429,20.17,11436.7096,6901.1134,5241.4036
8/6/2018,2705.1565,19.41,11294.9294,6748.9179,5230.7464
8/7/2018,2779.374,18.16,11591.4103,7006.385,5368.8232
8/8/2018,2744.0696,17.75,11485.0675,6894.3766,5286.556
8/9/2018,2794.3818,17.5,11654.3013,7162.5122,5408.7338
8/10/2018,2795.3099,18.37,11648.0276,7300.8818,5401.335
8/13/2018,2785.872,20.47,11593.1435,7218.3729,5332.1081
8/14/2018,2780.9646,20.04,11567.5169,7071.2533,5303.6903
8/15/2018,2723.2576,21.41,11364.9948,6992.7903,5188.6023
8/16/2018,2705.1917,21.46,11312.8032,7052.876,5211.1829
8/17/2018,2668.966,20.49,11181.8629,7011.2248,5173.5511
8/20/2018,2698.4658,19.81,11268.5856,7150.8917,5264.6615
8/21/2018,2733.8264,18.83,11405.2411,7250.0175,5328.0506
8/22/2018,2714.6082,18.99,11317.9478,7214.8846,5330.715
8/23/2018,2724.6244,18.54,11345.85,7120.1605,5355.5272
8/24/2018,2729.4308,17.98,11394.8825,7110.7388,5415.254
8/27/2018,2780.899,18.77,11566.4853,7408.4729,5505.2686
8/28/2018,2777.9808,18.71,11567.3649,7403.7956,5476.4762
8/29/2018,2769.2947,18.37,11520.8312,7456.4085,5470.8773
8/30/2018,2737.7367,19.1,11402.3555,7352.5062,5414.1785
8/31/2018,2725.2499,19.53,11410.3015,7499.8319,5449.661
9/3/2018,2720.7344,19.63,11364.8482,7429.6608,5434.6553
9/4/2018,2750.5804,18.73,11474.2299,7565.437,5520.4356
9/5/2018,2704.3368,20.5,11301.7715,7337.3114,5389.9816
9/6/2018,2691.5929,21.42,11241.4046,7174.7715,5339.9281
9/7/2018,2702.3007,21.34,11265.542,7242.1963,5382.5857
9/10/2018,2669.4845,22.07,11148.9266,7307.2814,5332.1472
9/11/2018,2664.7997,21.79,11140.7281,7240.2734,5300.6564
9/12/2018,2656.1101,21.09,11122.9459,7209.6547,5289.2719
9/13/2018,2686.5784,19.89,11226.1704,7267.8333,5372.9476
9/14/2018,2681.6431,19,11214.9481,7315.9574,5383.2583
9/17/2018,2651.7886,19.66,11093.1195,7212.2064,5332.9936
9/18/2018,2699.9501,20.05,11311.7893,7308.5969,5431.2783
9/19/2018,2730.8503,19.38,11394.9574,7645.7715,5498.6766
9/20/2018,2729.2438,18.62,11385.9889,7613.0417,5498.0463
9/21/2018,2797.4848,19.11,11646.2052,7952.0784,5705.9121
9/24/2018,,19.75,,,
9/25/2018,2781.1385,,11574.4639,7601.7931,5623.637
9/26/2018,2806.8133,20.01,11642.4406,7603.545,5676.2645
9/27/2018,2791.7748,18.94,11638.5778,7553.0699,5651.6755
9/28/2018,2821.3501,18.1,11753.6164,7543.5155,5718.0621
10/2/2018,,20.14,,,
10/3/2018,,19.71,,,
10/4/2018,,20.72,,,
10/5/2018,,20.7,,,
10/8/2018,2716.5104,21.29,11393.9041,7102.9426,5477.5013
10/9/2018,2721.013,21.07,11356.6955,7049.4908,5469.213
10/10/2018,2725.8367,20.89,11402.381,7058.1855,5481.0534
10/11/2018,2583.4575,25.73,10833.6145,6696.7136,5230.769
10/12/2018,2606.9125,23.76,10870.8463,6868.3491,5317.8626
10/15/2018,2568.0984,25.16,10711.995,6705.7111,5244.8992
10/16/2018,2546.3296,24.41,10607.8133,6500.7327,5251.2608
10/17/2018,2561.614,,10695.7452,6569.2201,5286.1448
10/18/2018,2486.4186,24.27,10419.1774,6449.7572,5176.3697
10/19/2018,2550.4652,23.68,10680.6746,6723.6648,5376.2222
10/22/2018,2654.8762,23.67,11129.659,7026.0191,5611.2825
10/23/2018,2594.8255,26.67,10935.8166,6860.0725,5488.573
10/24/2018,2603.2951,26.31,11004.2429,6940.3185,5581.3644
10/25/2018,2603.7995,27.81,11077.0506,7177.6074,5680.5533
10/26/2018,2598.8468,29.07,11027.115,7292.9241,5630.8225
10/29/2018,2542.1033,28.36,10857.1345,7119.3935,5484.5193
10/30/2018,2568.0481,27.85,11037.5109,7325.0761,5604.062
10/31/2018,2602.7832,25.87,11125.5377,7421.9214,5620.1295
11/1/2018,2606.2372,24.18,11155.454,7499.7278,5627.0193
11/2/2018,2676.4762,24.94,11428.9649,7530.5459,5776.0667
11/5/2018,2665.4306,27.08,11394.2271,7384.9071,5718.8093
11/6/2018,2659.3564,26.2,11362.1146,7461.7182,5698.6672
11/7/2018,2641.342,25.05,11292.4409,7381.4613,5648.1815
11/8/2018,2635.6322,22.95,11254.1094,7372.5897,5650.8964
11/9/2018,2598.8715,23.86,11101.9526,7285.4314,5528.8557
11/12/2018,2630.5195,23.42,11252.9414,7393.9116,5564.0264
11/13/2018,2654.8795,23.75,11376.4914,7453.3048,5611.2092
11/14/2018,2632.2425,24.39,11310.3372,7521.495,5550.5286
11/15/2018,2668.1704,24.1,11471.4723,7606.1974,5634.0135
11/16/2018,2679.1097,24.21,11564.2388,7719.8272,5670.8207
11/19/2018,2703.5116,23.89,11695.9311,8042.2302,5774.5245
11/20/2018,2645.8545,25.13,11422.3151,7860.6705,5637.8107
11/21/2018,2651.5053,24.8,11450.41,7974.9764,5649.4421
11/22/2018,2645.4339,23.51,11424.0013,7881.2977,5605.9465
11/23/2018,2579.4831,23.51,11145.2074,7675.9964,5508.6505
11/26/2018,2575.8101,24.17,11138.5054,7725.8169,5527.2618
11/27/2018,2574.6792,24.39,11114.3831,7664.0309,5510.5767
11/28/2018,2601.7365,24.76,11222.5945,7867.4005,5585.4645
11/29/2018,2567.4434,24.83,11066.5616,7672.868,5509.0304
11/30/2018,2588.1875,24.14,11158.0619,7738.8413,5561.7419
12/3/2018,2654.798,21.03,11397.4118,7796.6447,5675.6099
12/4/2018,2665.9577,19.95,11456.9744,7638.2679,5677.8787
12/5/2018,2649.8051,21.14,11362.9536,7699.9982,5636.9377
12/6/2018,2605.1813,23.49,11177.2817,7622.3952,5546.5703
12/7/2018,2605.8876,23.93,11193.0344,7673.013,5550.5393
12/10/2018,2584.5822,24.14,11108.3701,7541.7403,5482.7605
